county,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
"Ne, Bernalillo County",35,1,0,0,1,1,0,1,1,1,3,4,1,1,3,0,0,0,0,0
"Ne, Catron County",35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ne, Chaves County",35,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Ne, Cibola County",35,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ne, Colfax County",35,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ne, Curry County",35,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Ne, De Baca County",35,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ne, Doña Ana County",35,13,0,0,0,0,1,1,0,2,0,0,0,0,1,0,0,0,1,0
"Ne, Eddy County",35,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ne, Grant County",35,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ne, Guadalupe County",35,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ne, Harding County",35,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ne, Hidalgo County",35,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ne, Lea County",35,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"Ne, Lincoln County",35,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ne, Los Alamos County",35,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ne, Luna County",35,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ne, McKinley County",35,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ne, Mora County",35,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ne, Otero County",35,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Ne, Quay County",35,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ne, Rio Arriba County",35,39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ne, Roosevelt County",35,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ne, Sandoval County",35,43,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"Ne, San Juan County",35,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Ne, San Miguel County",35,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ne, Santa Fe County",35,49,1,0,0,0,0,1,0,1,0,1,3,0,1,0,0,1,1,0
"Ne, Sierra County",35,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ne, Socorro County",35,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ne, Taos County",35,55,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0
"Ne, Torrance County",35,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ne, Union County",35,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ne, Valencia County",35,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ne, Albany County",36,1,66,165,99,226,307,348,427,638,276,157,364,114,123,104,129,53,155,116
"Ne, Allegany County",36,3,1,1,2,2,1,0,1,2,6,6,3,4,3,1,6,4,14,5
"Ne, Bronx County",36,5,8,9,20,28,27,18,33,73,74,57,39,32,47,49,46,51,47,34
"Ne, Broome County",36,7,0,1,5,5,11,4,3,19,24,22,62,64,109,65,47,63,100,56
"Ne, Cattaraugus County",36,9,0,0,0,0,0,0,0,4,9,3,6,3,4,5,12,12,29,17
"Ne, Cayuga County",36,11,2,1,0,0,2,1,1,0,10,2,2,3,12,7,11,7,20,7
"Ne, Chautauqua County",36,13,2,0,1,2,3,1,2,7,8,3,7,6,9,6,2,4,4,9
"Ne, Chemung County",36,15,0,1,0,0,4,0,2,0,3,1,7,6,25,30,62,94,115,21
"Ne, Chenango County",36,17,0,2,0,0,1,2,7,4,10,8,20,14,34,37,63,44,127,83
"Ne, Clinton County",36,19,5,2,9,5,5,3,1,7,6,9,13,9,38,25,22,30,55,42
"Ne, Columbia County",36,21,647,999,904,404,362,375,318,584,356,220,238,183,216,185,238,202,237,129
"Ne, Cortland County",36,23,1,0,0,0,1,1,3,1,6,4,4,7,8,14,11,25,46,22
"Ne, Delaware County",36,25,2,2,0,2,6,2,4,9,9,8,10,13,23,25,48,55,124,38
"Ne, Dutchess County",36,27,1121,1720,1283,1076,1398,930,551,1141,413,206,205,132,173,225,171,132,194,292
"Ne, Erie County",36,29,4,4,1,1,10,4,7,8,14,15,14,11,21,30,23,53,89,66
"Ne, Essex County",36,31,2,2,1,2,1,4,6,24,43,24,16,22,83,32,45,75,61,17
"Ne, Franklin County",36,33,0,3,1,0,1,2,1,5,5,7,9,7,18,9,12,15,41,23
"Ne, Fulton County",36,35,1,0,0,1,2,0,1,6,10,3,8,9,23,13,24,6,40,29
"Ne, Genesee County",36,37,0,0,1,0,0,0,0,1,0,0,1,1,2,4,10,6,6,6
"Ne, Greene County",36,39,95,179,119,99,121,147,157,313,247,127,148,114,204,131,156,121,152,69
"Ne, Hamilton County",36,41,0,0,0,1,0,0,3,0,1,1,0,0,1,1,1,2,1,1
"Ne, Herkimer County",36,43,1,3,2,2,2,5,4,11,15,9,12,23,38,20,35,25,48,31
"Ne, Jefferson County",36,45,4,7,1,1,2,14,8,37,49,30,44,43,101,29,18,15,19,14
"Ne, Kings County",36,47,5,13,42,60,71,79,82,178,255,156,178,125,245,285,331,322,381,281
"Ne, Lewis County",36,49,0,0,0,0,0,0,0,2,3,3,2,7,7,4,9,16,19,14
"Ne, Livingston County",36,51,0,1,2,0,1,0,0,2,2,1,5,1,4,1,2,3,14,13
"Ne, Madison County",36,53,2,5,4,3,3,1,0,11,6,8,14,6,35,7,17,29,67,57
"Ne, Monroe County",36,55,3,4,3,4,10,6,10,12,25,13,22,40,89,60,45,53,85,45
"Ne, Montgomery County",36,57,1,1,1,2,3,4,7,25,21,23,30,20,26,18,22,14,42,49
"Ne, Nassau County",36,59,48,82,75,59,122,116,104,40,122,21,30,14,25,25,44,48,30,31
"Ne, New York County",36,61,37,23,105,189,225,170,221,403,528,362,352,262,308,337,326,322,383,264
"Ne, Niagara County",36,63,1,1,3,1,0,1,2,3,5,4,1,1,5,7,5,0,7,2
"Ne, Oneida County",36,65,1,2,2,1,5,3,9,26,14,18,49,36,82,41,32,13,20,24
"Ne, Onondaga County",36,67,5,9,7,11,10,13,10,67,35,29,86,24,45,40,43,18,66,71
"Ne, Ontario County",36,69,1,2,1,2,2,2,3,2,3,5,2,7,18,15,26,21,62,34
"Ne, Orange County",36,71,532,541,587,518,536,467,290,396,419,241,316,189,257,194,206,166,158,145
"Ne, Orleans County",36,73,0,0,1,0,1,0,1,1,0,0,0,0,4,2,3,2,2,5
"Ne, Oswego County",36,75,2,0,4,3,0,1,4,6,4,5,8,17,56,35,51,76,125,34
"Ne, Otsego County",36,77,1,3,2,1,0,2,8,14,13,17,35,32,63,53,39,39,88,45
"Ne, Putnam County",36,79,211,247,303,205,191,149,140,202,133,61,102,76,125,98,122,113,129,168
"Ne, Queens County",36,81,8,11,41,42,46,21,52,104,134,118,117,88,104,103,114,128,149,85
"Ne, Rensselaer County",36,83,88,122,157,200,208,271,349,542,296,148,281,214,310,196,229,188,226,107
"Ne, Richmond County",36,85,5,3,12,37,31,17,29,50,60,34,45,35,39,75,121,123,123,88
"Ne, Rockland County",36,87,97,120,196,167,254,243,200,353,325,99,96,88,108,99,126,53,49,48
"Ne, St. Lawrence County",36,89,1,1,4,2,2,1,10,25,47,33,40,50,155,111,53,57,93,33
"Ne, Saratoga County",36,91,15,15,11,42,69,83,126,364,148,104,170,136,207,67,124,106,121,77
"Ne, Schenectady County",36,93,3,7,13,17,26,22,34,93,38,23,30,18,29,23,38,32,29,19
"Ne, Schoharie County",36,95,2,2,2,2,4,5,11,23,26,14,29,12,31,20,33,30,59,73
"Ne, Schuyler County",36,97,0,1,1,0,0,1,1,1,1,4,7,14,34,9,26,20,46,24
"Ne, Seneca County",36,99,0,1,2,0,2,2,0,0,3,0,8,4,4,2,8,12,18,12
"Ne, Steuben County",36,101,0,0,0,0,1,0,0,5,2,3,4,9,20,23,36,68,105,74
"Ne, Suffolk County",36,103,417,513,288,561,542,190,124,542,216,297,334,240,201,231,256,243,202,193
"Ne, Sullivan County",36,105,8,18,15,39,36,34,69,118,50,38,37,23,26,22,26,21,15,14
"Ne, Tioga County",36,107,3,4,3,3,1,2,3,1,7,16,24,27,61,42,82,65,30,19
"Ne, Tompkins County",36,109,3,5,10,5,3,2,8,42,49,70,145,21,43,29,37,39,72,58
"Ne, Ulster County",36,111,202,334,300,295,400,358,361,778,582,269,193,152,222,197,201,138,179,116
"Ne, Warren County",36,113,3,1,0,9,12,12,20,20,94,34,19,33,76,46,32,28,14,11
"Ne, Washington County",36,115,0,1,5,17,22,56,83,183,181,115,272,77,127,58,68,47,36,17
"Ne, Wayne County",36,117,2,1,0,0,0,0,2,2,1,1,3,2,15,7,13,17,21,15
"Ne, Westchester County",36,119,413,339,746,746,458,263,251,264,207,114,167,71,79,92,150,99,108,113
"Ne, Wyoming County",36,121,1,1,1,0,1,1,1,0,2,1,1,2,1,2,3,3,2,1
"Ne, Yates County",36,123,0,0,1,0,0,1,0,0,0,1,4,5,14,13,23,16,56,32
"No, Alamance County",37,1,0,0,2,1,0,2,0,1,1,0,0,1,2,2,1,1,2,1
"No, Alexander County",37,3,0,0,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,1
"No, Alleghany County",37,5,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,12,10,20
"No, Anson County",37,7,0,0,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0
"No, Ashe County",37,9,1,2,5,0,0,0,0,2,0,2,0,0,0,2,4,10,8,15
"No, Avery County",37,11,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"No, Beaufort County",37,13,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"No, Bertie County",37,15,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
"No, Bladen County",37,17,0,0,1,1,0,0,0,0,1,0,0,1,5,0,0,2,0,0
"No, Brunswick County",37,19,1,3,1,1,0,1,1,1,0,2,2,3,5,9,4,5,4,4
"No, Buncombe County",37,21,0,0,1,1,1,0,0,2,3,1,3,0,4,5,14,17,20,18
"No, Burke County",37,23,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0
"No, Cabarrus County",37,25,0,1,5,0,0,0,0,1,0,1,1,4,2,1,3,3,4,1
"No, Caldwell County",37,27,0,1,0,0,0,1,0,1,1,0,0,1,1,0,3,3,1,1
"No, Camden County",37,29,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0
"No, Carteret County",37,31,0,3,5,4,0,1,0,0,3,0,3,2,2,4,3,3,4,6
"No, Caswell County",37,33,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0
"No, Catawba County",37,35,0,2,1,2,1,0,0,0,0,0,0,0,0,2,3,1,0,0
"No, Chatham County",37,37,2,0,1,1,0,0,2,1,1,3,3,0,5,1,1,1,1,1
"No, Cherokee County",37,39,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
"No, Chowan County",37,41,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"No, Clay County",37,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"No, Cleveland County",37,45,0,4,3,1,1,0,0,3,2,1,0,0,0,1,1,0,0,1
"No, Columbus County",37,47,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"No, Craven County",37,49,0,1,1,3,0,0,0,0,1,1,0,3,4,6,7,5,7,2
"No, Cumberland County",37,51,0,4,1,5,3,1,1,2,2,2,1,12,8,3,5,13,4,13
"No, Currituck County",37,53,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,1,0
"No, Dare County",37,55,0,3,2,0,0,1,1,1,2,0,0,4,0,3,4,3,5,3
"No, Davidson County",37,57,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1,3,1
"No, Davie County",37,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"No, Duplin County",37,61,0,2,0,0,0,0,0,0,0,0,0,0,4,2,0,1,0,1
"No, Durham County",37,63,0,6,6,9,3,0,2,1,3,0,0,3,4,1,5,1,4,3
"No, Edgecombe County",37,65,1,7,1,0,0,0,0,0,1,0,0,0,1,0,1,1,2,1
"No, Forsyth County",37,67,1,2,2,0,0,0,0,3,16,1,2,3,8,10,4,14,9,7
"No, Franklin County",37,69,1,0,1,1,1,0,0,0,3,0,0,0,1,4,3,1,1,1
"No, Gaston County",37,71,0,1,0,7,0,0,0,0,0,1,1,1,0,0,2,1,7,1
"No, Gates County",37,73,1,2,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0
"No, Graham County",37,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"No, Granville County",37,77,1,0,1,0,0,0,0,0,2,1,2,2,6,1,1,3,2,1
"No, Greene County",37,79,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
"No, Guilford County",37,81,0,0,2,1,0,2,0,2,0,4,3,6,11,15,14,4,8,2
"No, Halifax County",37,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"No, Harnett County",37,85,0,2,0,2,0,0,3,0,3,0,0,1,3,3,5,3,1,4
"No, Haywood County",37,87,0,0,0,0,1,0,0,0,0,1,0,1,1,2,1,3,1,1
"No, Henderson County",37,89,3,0,0,0,1,1,0,0,0,0,1,0,0,2,2,2,1,0
"No, Hertford County",37,91,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"No, Hoke County",37,93,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"No, Hyde County",37,95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"No, Iredell County",37,97,0,6,7,16,4,0,0,0,1,2,2,3,4,1,3,6,11,3
"No, Jackson County",37,99,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
"No, Johnston County",37,101,4,4,1,0,2,0,0,2,0,0,1,2,2,1,0,1,1,2
"No, Jones County",37,103,0,3,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
"No, Lee County",37,105,1,1,1,0,0,0,0,2,1,0,0,0,0,2,1,3,0,1
"No, Lenoir County",37,107,0,3,2,1,0,0,0,0,2,1,1,1,2,1,0,1,0,0
"No, Lincoln County",37,109,0,2,0,0,0,1,3,0,6,0,0,1,1,3,9,2,0,1
"No, McDowell County",37,111,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"No, Macon County",37,113,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0
"No, Madison County",37,115,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,4,3
"No, Martin County",37,117,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"No, Mecklenburg County",37,119,1,6,21,10,0,3,1,2,3,5,3,7,5,5,15,13,19,7
"No, Mitchell County",37,121,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,2
"No, Montgomery County",37,123,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,1,0
"No, Moore County",37,125,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,4,2
"No, Nash County",37,127,0,1,4,1,0,0,3,0,1,2,2,0,1,0,0,1,3,2
"No, New Hanover County",37,129,3,5,8,1,0,0,0,1,0,4,3,0,3,2,1,5,2,3
"No, Northampton County",37,131,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2,0,0,1
"No, Onslow County",37,133,1,28,7,4,7,1,10,0,3,4,1,3,2,2,3,6,3,5
"No, Orange County",37,135,0,3,3,5,2,2,2,1,9,10,8,5,1,0,9,2,6,4
"No, Pamlico County",37,137,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,2,1
"No, Pasquotank County",37,139,0,3,0,0,0,0,0,0,2,2,1,1,2,3,0,1,0,0
"No, Pender County",37,141,0,0,2,1,0,1,0,0,0,2,1,1,2,1,2,2,0,1
"No, Perquimans County",37,143,0,0,0,0,0,1,0,0,0,0,2,1,0,1,0,2,1,0
"No, Person County",37,145,0,1,0,1,0,0,2,0,0,0,1,1,1,0,0,0,1,1
"No, Pitt County",37,147,0,1,1,0,0,0,0,2,2,3,1,2,0,6,1,3,9,2
"No, Polk County",37,149,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"No, Randolph County",37,151,0,2,1,1,1,0,0,1,0,0,1,2,7,6,11,5,6,1
"No, Richmond County",37,153,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"No, Robeson County",37,155,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,2,0
"No, Rockingham County",37,157,0,0,0,0,1,1,0,0,0,0,1,0,2,3,7,9,6,2
"No, Rowan County",37,159,0,0,2,0,0,0,0,3,0,0,0,1,2,0,2,4,6,3
"No, Rutherford County",37,161,2,0,2,0,0,1,2,0,3,0,0,2,0,1,0,1,1,1
"No, Sampson County",37,163,0,1,0,0,0,0,0,0,3,1,3,0,2,4,3,3,4,2
"No, Scotland County",37,165,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0
"No, Stanly County",37,167,0,0,1,0,0,0,1,0,0,2,0,3,4,4,1,1,4,0
"No, Stokes County",37,169,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,6,3,4
"No, Surry County",37,171,0,0,0,0,0,0,0,0,0,0,1,3,1,2,9,7,8,5
"No, Swain County",37,173,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"No, Transylvania County",37,175,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
"No, Tyrrell County",37,177,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
"No, Union County",37,179,1,1,4,3,0,0,2,0,1,1,1,3,9,4,3,9,9,3
"No, Vance County",37,181,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,2,1,0
"No, Wake County",37,183,12,14,33,23,18,6,7,3,5,17,15,13,24,16,22,27,43,25
"No, Warren County",37,185,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0
"No, Washington County",37,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"No, Watauga County",37,189,0,1,2,1,0,0,0,2,0,0,1,1,1,3,2,5,7,7
"No, Wayne County",37,191,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,1,0,0
"No, Wilkes County",37,193,0,1,0,0,0,0,0,0,1,0,2,2,2,7,4,4,7,2
"No, Wilson County",37,195,0,0,0,3,0,0,1,1,2,1,1,0,1,0,1,2,0,1
"No, Yadkin County",37,197,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,3,0,2
"No, Yancey County",37,199,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"No, Adams County",38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"No, Barnes County",38,3,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
"No, Benson County",38,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"No, Billings County",38,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"No, Bottineau County",38,9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1
"No, Bowman County",38,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"No, Burke County",38,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"No, Burleigh County",38,15,0,0,0,0,0,0,2,0,0,1,1,0,5,0,2,3,5,4
"No, Cass County",38,17,0,1,0,0,2,2,2,7,7,16,9,11,14,5,14,14,18,16
"No, Cavalier County",38,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"No, Dickey County",38,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"No, Divide County",38,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"No, Dunn County",38,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"No, Eddy County",38,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"No, Emmons County",38,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"No, Foster County",38,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"No, Golden Valley County",38,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"No, Grand Forks County",38,35,0,0,0,0,0,0,4,2,4,5,8,2,3,3,7,7,10,2
"No, Grant County",38,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"No, Griggs County",38,39,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"No, Hettinger County",38,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"No, Kidder County",38,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"No, LaMoure County",38,45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"No, Logan County",38,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"No, McHenry County",38,49,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"No, McIntosh County",38,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"No, McKenzie County",38,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"No, McLean County",38,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"No, Mercer County",38,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"No, Morton County",38,59,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,2
"No, Mountrail County",38,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"No, Nelson County",38,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"No, Oliver County",38,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"No, Pembina County",38,67,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1
"No, Pierce County",38,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"No, Ramsey County",38,71,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,0
"No, Ransom County",38,73,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"No, Renville County",38,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"No, Richland County",38,77,0,0,0,0,0,2,0,0,1,2,2,0,0,0,0,0,1,0
"No, Rolette County",38,79,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"No, Sargent County",38,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"No, Sheridan County",38,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"No, Sioux County",38,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"No, Slope County",38,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"No, Stark County",38,89,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1
"No, Steele County",38,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"No, Stutsman County",38,93,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
"No, Towner County",38,95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"No, Traill County",38,97,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0
"No, Walsh County",38,99,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,1,2,0
"No, Ward County",38,101,0,0,0,0,0,1,1,0,0,1,2,0,0,1,1,2,4,2
"No, Wells County",38,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"No, Williams County",38,105,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1
"Oh, Adams County",39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Oh, Allen County",39,3,0,0,0,0,0,0,1,0,1,0,0,3,1,0,0,1,0,0
"Oh, Ashland County",39,5,0,3,0,0,0,0,0,0,0,0,0,2,0,4,5,0,0,2
"Oh, Ashtabula County",39,7,0,1,0,1,1,0,0,0,0,0,2,0,1,0,1,3,0,1
"Oh, Athens County",39,9,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0
"Oh, Auglaize County",39,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Oh, Belmont County",39,13,1,0,0,1,0,1,1,0,0,0,2,0,0,0,2,4,23,21
"Oh, Brown County",39,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Oh, Butler County",39,17,3,1,1,0,1,0,1,1,2,3,0,1,1,0,5,1,3,4
"Oh, Carroll County",39,19,0,0,0,0,2,1,0,1,0,2,0,1,0,1,2,0,6,5
"Oh, Champaign County",39,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Oh, Clark County",39,23,0,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,2
"Oh, Clermont County",39,25,0,3,1,1,1,0,0,0,0,0,1,1,4,0,1,4,2,1
"Oh, Clinton County",39,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Oh, Columbiana County",39,29,1,2,2,1,0,0,1,1,0,0,0,5,0,5,5,6,9,16
"Oh, Coshocton County",39,31,0,0,3,0,1,0,0,0,0,1,2,0,0,1,7,3,5,7
"Oh, Crawford County",39,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Oh, Cuyahoga County",39,35,4,8,5,4,3,4,5,8,8,2,3,4,6,12,13,14,19,25
"Oh, Darke County",39,37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Oh, Defiance County",39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Oh, Delaware County",39,41,3,6,1,1,1,0,1,1,3,2,2,5,4,10,6,1,4,8
"Oh, Erie County",39,43,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"Oh, Fairfield County",39,45,0,0,1,0,0,1,1,0,1,0,1,1,5,2,1,3,12,2
"Oh, Fayette County",39,47,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Oh, Franklin County",39,49,2,5,3,9,5,5,2,1,6,5,7,7,16,18,19,16,16,15
"Oh, Fulton County",39,51,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"Oh, Gallia County",39,53,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"Oh, Geauga County",39,55,0,1,0,0,0,0,1,1,0,3,1,0,0,1,2,0,2,4
"Oh, Greene County",39,57,0,0,0,1,1,1,1,1,1,0,4,2,0,0,2,1,3,1
"Oh, Guernsey County",39,59,0,1,1,1,0,0,0,0,0,0,2,2,1,1,1,1,7,11
