county,state,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,lat,lon,lat,lon,FIPS
Montgomery,NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,35.338071,-79.904196,35.338071,-79.904196,37123
Moore,NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.310163,-79.480664,35.310163,-79.480664,37125
Nash,NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.965945,-77.987555,35.965945,-77.987555,37127
New Hanover,NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,34.177466,-77.871378,34.177466,-77.871378,37129
Northampton,NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.421774,-77.398352,36.421774,-77.398352,37131
Onslow,NC,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.76346,-77.503297,34.76346,-77.503297,37133
Orange,NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.062499,-79.119355,36.062499,-79.119355,37135
Pamlico,NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.147462,-76.665069,35.147462,-76.665069,37137
Pasquotank,NC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.265276,-76.260355,36.265276,-76.260355,37139
Pender,NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.512581,-77.888029,34.512581,-77.888029,37141
Perquimans,NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.178261,-76.404269,36.178261,-76.404269,37143
Person,NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.386387,-78.965471,36.386387,-78.965471,37145
Pitt,NC,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.591065,-77.372404,35.591065,-77.372404,37147
Polk,NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.278928,-82.167667,35.278928,-82.167667,37149
Randolph,NC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.709915,-79.806215,35.709915,-79.806215,37151
Richmond,NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.001957,-79.747809,35.001957,-79.747809,37153
Robeson,NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.63921,-79.100881,34.63921,-79.100881,37155
Rockingham,NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.380927,-79.782889,36.380927,-79.782889,37157
Rowan,NC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.639218,-80.525344,35.639218,-80.525344,37159
Rutherford,NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.402747,-81.919583,35.402747,-81.919583,37161
Sampson,NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.990575,-78.371382,34.990575,-78.371382,37163
Scotland,NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.840023,-79.477337,34.840023,-79.477337,37165
Stanly,NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.310523,-80.254355,35.310523,-80.254355,37167
Stokes,NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.404195,-80.239271,36.404195,-80.239271,37169
Surry,NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.415416,-80.686463,36.415416,-80.686463,37171
Swain,NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.568849,-83.465614,35.568849,-83.465614,37173
Transylvania,NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.210095,-82.816696,35.210095,-82.816696,37175
Tyrrell,NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.87042,-76.165345,35.87042,-76.165345,37177
Union,NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.991501,-80.530131,34.991501,-80.530131,37179
Vance,NC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.365481,-78.405434,36.365481,-78.405434,37181
Wake,NC,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.789846,-78.650624,35.789846,-78.650624,37183
Warren,NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.397979,-78.099924,36.397979,-78.099924,37185
Washington,NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.844589,-76.572334,35.844589,-76.572334,37187
Watauga,NC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.235371,-81.709919,36.235371,-81.709919,37189
Wayne,NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.362741,-78.004826,35.362741,-78.004826,37191
Wilkes,NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.209303,-81.165354,36.209303,-81.165354,37193
Wilson,NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.704125,-77.918982,35.704125,-77.918982,37195
Yadkin,NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.158765,-80.665164,36.158765,-80.665164,37197
Adams,ND,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,46.096815,-102.533198,46.096815,-102.533198,38001
Barnes,ND,0.0,2.0,4.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,9.0,3.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,46.94255,-98.070195,46.94255,-98.070195,38003
Benson,ND,0.0,0.0,3.0,1.0,1.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,48.071738,-99.361987,48.071738,-99.361987,38005
Billings,ND,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,47.009283,-103.364924,47.009283,-103.364924,38007
Bottineau,ND,0.0,0.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,48.794412,-100.831257,48.794412,-100.831257,38009
Bowman,ND,0.0,0.0,11.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,46.107807,-103.506586,46.107807,-103.506586,38011
Burke,ND,0.0,0.0,5.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,48.786453,-102.520087,48.786453,-102.520087,38013
Burleigh,ND,0.0,0.0,98.0,3.0,15.0,63.0,55.0,6.0,1.0,2.0,0.0,11.0,23.0,5.0,6.0,7.0,8.0,69.0,2.0,0.0,46.971843,-100.462001,46.971843,-100.462001,38015
Cass,ND,0.0,4.0,32.0,0.0,12.0,8.0,49.0,2.0,0.0,0.0,0.0,8.0,17.0,2.0,0.0,21.0,4.0,16.0,0.0,0.0,46.927003,-97.252375,46.927003,-97.252375,38017
Cavalier,ND,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,48.768439,-98.46379,48.768439,-98.46379,38019
Dickey,ND,0.0,1.0,18.0,0.0,2.0,2.0,10.0,1.0,0.0,0.0,0.0,7.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,46.107756,-98.496518,46.107756,-98.496518,38021
Divide,ND,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.818142,-103.497653,48.818142,-103.497653,38023
Dunn,ND,0.0,0.0,13.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,47.35461,-102.612365,47.35461,-102.612365,38025
Eddy,ND,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.723436,-98.900475,47.723436,-98.900475,38027
Emmons,ND,0.0,0.0,7.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,46.284255,-100.237842,46.284255,-100.237842,38029
Foster,ND,0.0,1.0,6.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,47.464327,-98.872817,47.464327,-98.872817,38031
Golden Valley,ND,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,46.938924,-103.844612,46.938924,-103.844612,38033
Grand Forks,ND,0.0,1.0,2.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,5.0,0.0,6.0,1.0,0.0,47.926003,-97.450851,47.926003,-97.450851,38035
Grant,ND,0.0,0.0,7.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,46.357827,-101.639049,46.357827,-101.639049,38037
Griggs,ND,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,47.463463,-98.232444,47.463463,-98.232444,38039
Hettinger,ND,0.0,0.0,3.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,46.434939,-102.458385,46.434939,-102.458385,38041
Kidder,ND,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.935385,-99.742727,46.935385,-99.742727,38043
La Moure,ND,0.0,0.0,26.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,46.464195,-98.526057,46.464195,-98.526057,38045
Logan,ND,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,46.469278,-99.504585,46.469278,-99.504585,38047
Mchenry,ND,0.0,0.0,18.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,48.233842,-100.633267,48.233842,-100.633267,38049
Mcintosh,ND,0.0,0.0,4.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,46.117034,-99.443041,46.117034,-99.443041,38051
Mckenzie,ND,0.0,0.0,10.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,47.742475,-103.403215,47.742475,-103.403215,38053
Mclean,ND,0.0,2.0,28.0,1.0,4.0,2.0,13.0,1.0,0.0,0.0,0.0,4.0,8.0,0.0,6.0,1.0,2.0,4.0,0.0,2.0,47.653055,-101.421794,47.653055,-101.421794,38055
Mercer,ND,0.0,0.0,17.0,3.0,2.0,5.0,12.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,2.0,2.0,5.0,1.0,1.0,47.303279,-101.820765,47.303279,-101.820765,38057
Morton,ND,0.0,1.0,48.0,0.0,7.0,14.0,23.0,5.0,0.0,1.0,1.0,1.0,3.0,4.0,1.0,5.0,3.0,19.0,0.0,0.0,46.713789,-101.279743,46.713789,-101.279743,38059
Mountrail,ND,0.0,0.0,6.0,0.0,2.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,7.0,0.0,0.0,48.210291,-102.364756,48.210291,-102.364756,38061
Nelson,ND,0.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,47.918667,-98.204428,47.918667,-98.204428,38063
Oliver,ND,0.0,0.0,7.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47.118079,-101.33142,47.118079,-101.33142,38065
Pembina,ND,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.766896,-97.545405,48.766896,-97.545405,38067
Pierce,ND,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,48.238883,-99.966497,48.238883,-99.966497,38069
Ramsey,ND,0.0,0.0,12.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,1.0,5.0,2.0,0.0,0.0,2.0,1.0,5.0,0.0,0.0,48.265551,-98.737329,48.265551,-98.737329,38071
Ransom,ND,0.0,0.0,11.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,46.449276,-97.647554,46.449276,-97.647554,38073
Renville,ND,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.712782,-101.658152,48.712782,-101.658152,38075
Richland,ND,0.0,0.0,11.0,1.0,1.0,2.0,10.0,1.0,0.0,1.0,0.0,3.0,10.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,46.265219,-96.93796,46.265219,-96.93796,38077
Rolette,ND,0.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.768272,-99.840463,48.768272,-99.840463,38079
Sargent,ND,0.0,0.0,14.0,1.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,46.108206,-97.63003,46.108206,-97.63003,38081
Sheridan,ND,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,47.581373,-100.341499,47.581373,-100.341499,38083
Sioux,ND,0.0,0.0,6.0,0.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,46.109282,-101.047525,46.109282,-101.047525,38085
Slope,ND,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.445834,-103.462462,46.445834,-103.462462,38087
Stark,ND,0.0,0.0,22.0,2.0,0.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,6.0,0.0,1.0,46.817031,-102.662026,46.817031,-102.662026,38089
Steele,ND,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47.458288,-97.718895,47.458288,-97.718895,38091
Stutsman,ND,0.0,2.0,30.0,0.0,5.0,4.0,21.0,1.0,0.0,1.0,1.0,8.0,7.0,1.0,1.0,3.0,1.0,6.0,0.0,0.0,46.971103,-98.957592,46.971103,-98.957592,38093
Towner,ND,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.682183,-99.248158,48.682183,-99.248158,38095
Traill,ND,0.0,1.0,2.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,47.446215,-97.164754,47.446215,-97.164754,38097
Walsh,ND,0.0,2.0,7.0,0.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,48.376979,-97.72223,48.376979,-97.72223,38099
Ward,ND,0.0,0.0,44.0,2.0,8.0,1.0,25.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,2.0,6.0,2.0,15.0,1.0,1.0,48.216686,-101.540537,48.216686,-101.540537,38101
Wells,ND,0.0,0.0,5.0,1.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,47.580851,-99.671502,47.580851,-99.671502,38103
Williams,ND,0.0,0.0,29.0,0.0,3.0,2.0,12.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,4.0,11.0,1.0,0.0,48.345867,-103.4874,48.345867,-103.4874,38105
Adams,NE,0.0,1.0,123.0,6.0,18.0,9.0,6.0,3.0,4.0,0.0,0.0,7.0,2.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,40.520632,-98.500044,40.520632,-98.500044,31001
Antelope,NE,0.0,0.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,42.183225,-98.058037,42.183225,-98.058037,31003
Arthur,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.570856,-101.697045,41.570856,-101.697045,31005
Banner,NE,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,41.53975,-103.726263,41.53975,-103.726263,31007
Blaine,NE,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.92523,-99.990771,41.92523,-99.990771,31009
Boone,NE,0.0,2.0,24.0,1.0,2.0,2.0,4.0,0.0,0.0,1.0,0.0,4.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,41.7054,-98.066794,41.7054,-98.066794,31011
Box Butte,NE,0.0,0.0,13.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,6.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,42.215665,-103.087821,42.215665,-103.087821,31013
Boyd,NE,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,42.894448,-98.773022,42.894448,-98.773022,31015
Brown,NE,0.0,0.0,15.0,0.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,42.34939,-99.923176,42.34939,-99.923176,31017
Buffalo,NE,0.0,7.0,167.0,4.0,13.0,28.0,6.0,0.0,1.0,2.0,0.0,6.0,13.0,11.0,2.0,0.0,2.0,5.0,1.0,1.0,40.855226,-99.074983,40.855226,-99.074983,31019
Burt,NE,0.0,1.0,4.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,41.854179,-96.337746,41.854179,-96.337746,31021
Butler,NE,0.0,0.0,11.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,41.226072,-97.13204,41.226072,-97.13204,31023
Cass,NE,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,40.909878,-96.140609,40.909878,-96.140609,31025
Cedar,NE,0.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,6.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,42.604511,-97.256824,42.604511,-97.256824,31027
Chase,NE,0.0,1.0,30.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,40.53039,-101.694192,40.53039,-101.694192,31029
Cherry,NE,0.0,1.0,15.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.566985,-101.072622,42.566985,-101.072622,31031
Cheyenne,NE,0.0,0.0,5.0,0.0,4.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,41.214236,-103.011929,41.214236,-103.011929,31033
Clay,NE,0.0,0.0,38.0,0.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,40.523669,-98.05105,40.523669,-98.05105,31035
Colfax,NE,0.0,1.0,11.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,41.574675,-97.089455,41.574675,-97.089455,31037
Cuming,NE,0.0,1.0,7.0,0.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,4.0,3.0,3.0,1.0,0.0,41.915865,-96.788517,41.915865,-96.788517,31039
Custer,NE,0.0,6.0,63.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,6.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,41.393893,-99.726866,41.393893,-99.726866,31041
Dakota,NE,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,42.390456,-96.562549,42.390456,-96.562549,31043
Dawes,NE,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42.711214,-103.134872,42.711214,-103.134872,31045
Dawson,NE,0.0,7.0,80.0,5.0,5.0,9.0,3.0,1.0,1.0,0.0,1.0,4.0,11.0,5.0,1.0,1.0,1.0,7.0,0.0,0.0,40.867378,-99.815154,40.867378,-99.815154,31047
Deuel,NE,0.0,0.0,7.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,41.112988,-102.332604,41.112988,-102.332604,31049
Dixon,NE,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,42.48528,-96.855862,42.48528,-96.855862,31051
Dodge,NE,0.0,1.0,36.0,0.0,4.0,7.0,4.0,1.0,0.0,0.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,9.0,0.0,0.0,41.577008,-96.645853,41.577008,-96.645853,31053
Douglas,NE,0.0,8.0,59.0,2.0,13.0,24.0,11.0,4.0,3.0,8.0,10.0,15.0,17.0,5.0,3.0,7.0,6.0,71.0,7.0,2.0,41.297091,-96.154066,41.297091,-96.154066,31055
Dundy,NE,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,40.180165,-101.681133,40.180165,-101.681133,31057
Fillmore,NE,0.0,0.0,23.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,5.0,0.0,0.0,40.52504,-97.596705,40.52504,-97.596705,31059
Franklin,NE,0.0,2.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,40.183203,-98.96208,40.183203,-98.96208,31061
Frontier,NE,0.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40.530947,-100.406683,40.530947,-100.406683,31063
